source,gene,depth_m,n_var,eta2,rho2,rho2_nn_median,rho2_nn_median_lo,rho2_nn_median_hi,rho2_nn_geomean,frac_above_noise,nn_nonpositive,ceiling_pds,p_correct,p_winner,eff_rank,rho2_target,rank,hetero
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,5.0,1.0
dialled,KRAS,100,20,9.387,0.0447,0.00164,-0.0063,0.0129,,0.52,9,0.6053,0.714,0.822,3.36,0.05,5.0,1.0
dialled,KRAS,100,20,9.387,0.19138,0.02446,0.01306,0.05373,,0.7,2,0.7079,0.834,0.902,3.36,0.2,5.0,1.0
dialled,KRAS,100,20,9.387,0.5823,0.079,0.04292,0.14818,,0.825,1,0.7934,0.95,0.966,3.36,0.6,5.0,1.0
dialled,KRAS,100,20,9.387,1.9501,0.28045,0.08747,0.43766,,0.88,1,0.8653,0.998,0.998,3.36,2.0,5.0,1.0
dialled,KRAS,100,20,9.387,5.85742,0.72909,0.28561,1.19666,0.672107,0.975,0,0.9111,0.866,0.944,3.36,6.0,5.0,1.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,5.0,2.0
dialled,KRAS,100,20,9.387,0.04536,-0.00981,-0.01825,-0.00386,,0.47,15,0.5632,0.044,0.086,2.13,0.05,5.0,2.0
dialled,KRAS,100,20,9.387,0.19271,-0.00677,-0.01818,0.00799,,0.53,11,0.6179,0.088,0.204,2.13,0.2,5.0,2.0
dialled,KRAS,100,20,9.387,0.5846,0.00325,-0.00424,0.02921,,0.6,9,0.6558,0.482,0.934,2.13,0.6,5.0,2.0
dialled,KRAS,100,20,9.387,1.9543,0.02605,0.00637,0.08996,,0.685,4,0.7074,0.836,0.846,2.13,2.0,5.0,2.0
dialled,KRAS,100,20,9.387,5.86469,0.10926,0.01085,0.23981,,0.76,2,0.7676,0.99,0.992,2.13,6.0,5.0,2.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,3.0,0.0
dialled,KRAS,100,20,9.387,0.04409,0.0157,0.00441,0.03494,,0.62,3,0.6337,0.926,0.998,2.97,0.05,3.0,0.0
dialled,KRAS,100,20,9.387,0.19017,0.04285,0.03359,0.05892,,0.695,1,0.8445,0.99,0.99,2.97,0.2,3.0,0.0
dialled,KRAS,100,20,9.387,0.58021,0.0977,0.07649,0.1328,0.091907,0.8,0,0.9263,0.822,0.872,2.97,0.6,3.0,0.0
dialled,KRAS,100,20,9.387,1.94627,0.2552,0.22791,0.35077,0.273861,0.935,0,0.9566,0.0,0.0,2.97,2.0,3.0,0.0
dialled,KRAS,100,20,9.387,5.85078,0.75701,0.68246,0.92764,0.802213,0.98,0,0.9742,0.0,0.0,2.97,6.0,3.0,0.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,3.0,1.0
dialled,KRAS,100,20,9.387,0.04242,0.00567,-0.00438,0.01578,,0.5,7,0.6039,0.656,0.998,2.31,0.05,3.0,1.0
dialled,KRAS,100,20,9.387,0.18683,0.02549,0.01232,0.05899,,0.645,2,0.7082,0.994,0.996,2.31,0.2,3.0,1.0
dialled,KRAS,100,20,9.387,0.57442,0.07343,0.03651,0.11403,0.070868,0.78,0,0.7961,0.86,0.902,2.31,0.6,3.0,1.0
dialled,KRAS,100,20,9.387,1.93571,0.20311,0.08929,0.38524,0.19639,0.875,0,0.8529,0.81,0.888,2.31,2.0,3.0,1.0
dialled,KRAS,100,20,9.387,5.83249,0.57229,0.2596,0.99875,0.532252,0.955,0,0.8889,0.97,0.998,2.31,6.0,3.0,1.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,3.0,2.0
dialled,KRAS,100,20,9.387,0.04238,-0.00604,-0.01871,0.00311,,0.45,12,0.5634,0.004,0.008,1.75,0.05,3.0,2.0
dialled,KRAS,100,20,9.387,0.18675,-0.0002,-0.01193,0.01518,,0.525,10,0.6232,0.224,0.574,1.75,0.2,3.0,2.0
dialled,KRAS,100,20,9.387,0.57428,0.00942,-0.0037,0.04683,,0.6,6,0.6639,0.566,0.584,1.75,0.6,3.0,2.0
dialled,KRAS,100,20,9.387,1.93546,0.03045,0.00763,0.11801,,0.69,4,0.7134,0.752,0.888,1.75,2.0,3.0,2.0
dialled,KRAS,100,20,9.387,5.83205,0.1156,0.01685,0.25584,,0.745,2,0.77,0.982,0.992,1.75,6.0,3.0,2.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,2.0,0.0
dialled,KRAS,100,20,9.387,0.04362,0.01141,-0.00313,0.02578,,0.58,8,0.6253,0.848,0.944,1.99,0.05,2.0,0.0
dialled,KRAS,100,20,9.387,0.18923,0.02826,0.01362,0.05037,,0.675,2,0.7971,0.988,1.0,1.99,0.2,2.0,0.0
dialled,KRAS,100,20,9.387,0.57858,0.05918,0.03121,0.09748,,0.71,1,0.865,0.638,0.796,1.99,0.6,2.0,0.0
dialled,KRAS,100,20,9.387,1.94331,0.15267,0.07414,0.23942,0.137658,0.83,0,0.8984,0.0,0.0,1.99,2.0,2.0,0.0
dialled,KRAS,100,20,9.387,5.84565,0.40497,0.26191,0.57338,0.396672,0.92,0,0.9205,0.0,0.222,1.99,6.0,2.0,0.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,2.0,1.0
dialled,KRAS,100,20,9.387,0.04109,0.00555,-0.00672,0.01054,,0.47,8,0.5945,0.764,0.862,1.73,0.05,2.0,1.0
dialled,KRAS,100,20,9.387,0.18417,0.02393,0.01528,0.03761,,0.58,3,0.6929,0.704,0.972,1.73,0.2,2.0,1.0
dialled,KRAS,100,20,9.387,0.56981,0.05388,0.02697,0.08329,,0.76,2,0.7621,0.852,0.926,1.73,0.6,2.0,1.0
dialled,KRAS,100,20,9.387,1.9273,0.10479,0.06656,0.20841,0.144263,0.82,0,0.8174,0.944,1.0,1.73,2.0,2.0,1.0
dialled,KRAS,100,20,9.387,5.81791,0.27859,0.13654,0.5582,0.340392,0.905,0,0.8466,0.54,0.544,1.73,6.0,2.0,1.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,2.0,2.0
dialled,KRAS,100,20,9.387,0.0405,-0.01005,-0.01665,-0.00157,,0.435,14,0.5608,0.106,0.628,1.48,0.05,2.0,2.0
dialled,KRAS,100,20,9.387,0.18298,-0.00212,-0.01408,0.0143,,0.515,11,0.6126,0.194,0.602,1.48,0.2,2.0,2.0
dialled,KRAS,100,20,9.387,0.56775,0.00376,-0.00979,0.02404,,0.54,8,0.6555,0.902,0.97,1.48,0.6,2.0,2.0
dialled,KRAS,100,20,9.387,1.92354,0.02755,0.00519,0.08933,,0.655,3,0.7034,0.734,0.782,1.48,2.0,2.0,2.0
dialled,KRAS,100,20,9.387,5.8114,0.07967,0.01292,0.23843,,0.72,2,0.7474,0.856,0.896,1.48,6.0,2.0,2.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,1.0,0.0
dialled,KRAS,100,20,9.387,0.04395,-0.00036,-0.01629,0.013,,0.5,10,0.6134,0.924,0.928,1.0,0.05,1.0,0.0
dialled,KRAS,100,20,9.387,0.18989,0.01651,-0.00656,0.02864,,0.525,7,0.7103,0.468,0.568,1.0,0.2,1.0,0.0
dialled,KRAS,100,20,9.387,0.57972,0.02775,0.00219,0.03788,,0.595,6,0.7495,0.02,0.058,1.0,0.6,1.0,0.0
dialled,KRAS,100,20,9.387,1.94539,0.02799,0.00402,0.06166,,0.62,5,0.7597,0.004,0.034,1.0,2.0,1.0,0.0
dialled,KRAS,100,20,9.387,5.84926,0.04361,0.02557,0.07096,,0.685,1,0.7587,0.0,0.058,1.0,6.0,1.0,0.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,1.0,1.0
dialled,KRAS,100,20,9.387,0.04173,-0.00501,-0.00942,0.00731,,0.415,11,0.5768,0.216,0.362,1.0,0.05,1.0,1.0
dialled,KRAS,100,20,9.387,0.18544,0.015,-0.00832,0.02251,,0.495,8,0.66,0.428,0.576,1.0,0.2,1.0,1.0
dialled,KRAS,100,20,9.387,0.57202,0.01397,0.00881,0.03649,,0.555,5,0.7074,0.328,0.66,1.0,0.6,1.0,1.0
dialled,KRAS,100,20,9.387,1.93133,0.03943,0.01942,0.07839,,0.615,3,0.7358,0.174,0.182,1.0,2.0,1.0,1.0
dialled,KRAS,100,20,9.387,5.8249,0.0846,0.04221,0.1632,,0.65,1,0.7476,0.192,0.332,1.0,6.0,1.0,1.0
dialled,KRAS,100,20,9.387,-0.00432,-0.01496,-0.02625,-0.00921,,0.425,15,0.4797,0.0,0.004,,0.0,1.0,2.0
dialled,KRAS,100,20,9.387,0.04132,-0.00444,-0.01808,0.00956,,0.485,10,0.5587,0.088,0.222,1.0,0.05,1.0,2.0
dialled,KRAS,100,20,9.387,0.18462,-0.00223,-0.00919,0.00339,,0.48,12,0.6082,0.576,0.764,1.0,0.2,1.0,2.0
dialled,KRAS,100,20,9.387,0.57059,0.0042,-0.00676,0.02449,,0.515,9,0.6426,0.73,0.884,1.0,0.6,1.0,2.0
dialled,KRAS,100,20,9.387,1.92871,0.02144,0.00514,0.0487,,0.56,5,0.675,0.06,0.646,1.0,2.0,1.0,2.0
dialled,KRAS,100,20,9.387,5.82036,0.03448,0.00132,0.12989,,0.59,6,0.7018,0.468,0.596,1.0,6.0,1.0,2.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,-1.0,0.0
dialled,KRAS,100,45,9.391,0.04308,0.03956,0.03093,0.04427,0.034902,0.7622,0,0.6541,1.0,1.0,39.17,0.05,-1.0,0.0
dialled,KRAS,100,45,9.391,0.18977,0.18513,0.17603,0.19176,0.183179,0.9956,0,0.9405,1.0,1.0,39.17,0.2,-1.0,0.0
dialled,KRAS,100,45,9.391,0.58273,0.56386,0.55631,0.57893,0.563561,1.0,0,0.9999,0.0,0.0,39.17,0.6,-1.0,0.0
dialled,KRAS,100,45,9.391,1.96148,1.83566,1.80787,1.85711,1.836434,1.0,0,1.0,0.0,0.0,39.17,2.0,-1.0,0.0
dialled,KRAS,100,45,9.391,5.90603,5.39076,5.33855,5.42158,5.390067,1.0,0,1.0,0.0,0.0,39.17,6.0,-1.0,0.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,-1.0,1.0
dialled,KRAS,100,45,9.391,0.04393,0.01015,-0.00142,0.02077,,0.5756,17,0.5853,0.868,0.928,6.91,0.05,-1.0,1.0
dialled,KRAS,100,45,9.391,0.19148,0.02125,0.01607,0.05798,,0.6978,6,0.6964,1.0,1.0,6.91,0.2,-1.0,1.0
dialled,KRAS,100,45,9.391,0.58569,0.06063,0.04107,0.13098,,0.8133,3,0.802,1.0,1.0,6.91,0.6,-1.0,1.0
dialled,KRAS,100,45,9.391,1.96688,0.23587,0.12889,0.37314,,0.8933,1,0.8844,1.0,1.0,6.91,2.0,-1.0,1.0
dialled,KRAS,100,45,9.391,5.91538,0.71918,0.35382,1.103,0.624892,0.9533,0,0.9225,1.0,1.0,6.91,6.0,-1.0,1.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,-1.0,2.0
dialled,KRAS,100,45,9.391,0.044,-0.00159,-0.01054,0.00595,,0.4956,24,0.5314,0.294,0.6,2.69,0.05,-1.0,2.0
dialled,KRAS,100,45,9.391,0.19161,0.00544,-0.00464,0.01256,,0.5578,19,0.5652,0.63,0.782,2.69,0.2,-1.0,2.0
dialled,KRAS,100,45,9.391,0.58592,0.00966,0.00113,0.01528,,0.5778,16,0.6065,0.98,0.994,2.69,0.6,-1.0,2.0
dialled,KRAS,100,45,9.391,1.96729,0.01151,0.00163,0.04171,,0.6267,15,0.6618,0.99,1.0,2.69,2.0,-1.0,2.0
dialled,KRAS,100,45,9.391,5.9161,0.02135,0.01413,0.0948,,0.7022,9,0.7151,1.0,1.0,2.69,6.0,-1.0,2.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,5.0,0.0
dialled,KRAS,100,45,9.391,0.042,0.02701,0.02044,0.03502,,0.6311,7,0.6387,1.0,1.0,4.86,0.05,5.0,0.0
dialled,KRAS,100,45,9.391,0.18761,0.06196,0.05278,0.07608,,0.7978,1,0.8605,1.0,1.0,4.86,0.2,5.0,0.0
dialled,KRAS,100,45,9.391,0.57899,0.13538,0.12199,0.15999,0.133387,0.9044,0,0.9554,0.992,0.992,4.86,0.6,5.0,0.0
dialled,KRAS,100,45,9.391,1.95464,0.40633,0.37324,0.42388,0.390827,0.9867,0,0.9869,0.578,0.734,4.86,2.0,5.0,0.0
dialled,KRAS,100,45,9.391,5.89419,1.11053,1.05801,1.21828,1.110273,1.0,0,0.996,0.0,0.986,4.86,6.0,5.0,0.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,5.0,1.0
dialled,KRAS,100,45,9.391,0.04145,0.00903,0.00028,0.02539,,0.56,16,0.5828,0.986,1.0,3.41,0.05,5.0,1.0
dialled,KRAS,100,45,9.391,0.1865,0.02886,0.01832,0.04601,,0.6711,6,0.682,1.0,1.0,3.41,0.2,5.0,1.0
dialled,KRAS,100,45,9.391,0.57707,0.0598,0.0407,0.09709,,0.7733,2,0.7694,1.0,1.0,3.41,0.6,5.0,1.0
dialled,KRAS,100,45,9.391,1.95115,0.15114,0.10604,0.21346,,0.8511,2,0.847,1.0,1.0,3.41,2.0,5.0,1.0
dialled,KRAS,100,45,9.391,5.88814,0.40555,0.26673,0.51247,,0.9267,1,0.8923,1.0,1.0,3.41,6.0,5.0,1.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,5.0,2.0
dialled,KRAS,100,45,9.391,0.04125,-0.0026,-0.00797,0.00513,,0.4844,26,0.5305,0.322,0.488,2.02,0.05,5.0,2.0
dialled,KRAS,100,45,9.391,0.18611,0.00843,-0.00503,0.01637,,0.5356,19,0.5657,0.656,0.864,2.02,0.2,5.0,2.0
dialled,KRAS,100,45,9.391,0.57639,0.01434,-0.00068,0.02291,,0.6022,17,0.6074,0.928,0.998,2.02,0.6,5.0,2.0
dialled,KRAS,100,45,9.391,1.9499,0.01399,0.0044,0.0396,,0.6244,10,0.652,0.996,0.998,2.02,2.0,5.0,2.0
dialled,KRAS,100,45,9.391,5.88598,0.02748,0.01499,0.06818,,0.6822,8,0.7044,1.0,1.0,2.02,6.0,5.0,2.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,3.0,0.0
dialled,KRAS,100,45,9.391,0.0428,0.02187,0.01447,0.03429,,0.6178,8,0.635,1.0,1.0,2.95,0.05,3.0,0.0
dialled,KRAS,100,45,9.391,0.18921,0.04155,0.03326,0.05104,,0.7111,3,0.8172,1.0,1.0,2.95,0.2,3.0,0.0
dialled,KRAS,100,45,9.391,0.58177,0.08521,0.07161,0.0965,0.075692,0.7844,0,0.899,0.998,0.998,2.95,0.6,3.0,0.0
dialled,KRAS,100,45,9.391,1.95972,0.18973,0.1723,0.21553,0.186221,0.8933,0,0.9402,0.62,0.836,2.95,2.0,3.0,0.0
dialled,KRAS,100,45,9.391,5.90299,0.51508,0.47189,0.54906,0.50935,0.9778,0,0.9653,0.0,0.164,2.95,6.0,3.0,0.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,3.0,1.0
dialled,KRAS,100,45,9.391,0.04197,0.00831,-0.00124,0.0194,,0.54,17,0.5784,0.408,0.408,2.42,0.05,3.0,1.0
dialled,KRAS,100,45,9.391,0.18755,0.0187,0.0131,0.03562,,0.6533,8,0.6649,1.0,1.0,2.42,0.2,3.0,1.0
dialled,KRAS,100,45,9.391,0.57888,0.04589,0.03259,0.07544,,0.7311,4,0.7421,1.0,1.0,2.42,0.6,3.0,1.0
dialled,KRAS,100,45,9.391,1.95445,0.09183,0.05627,0.16254,,0.7956,3,0.8146,1.0,1.0,2.42,2.0,3.0,1.0
dialled,KRAS,100,45,9.391,5.89386,0.22204,0.11856,0.33498,0.257648,0.8733,0,0.8597,0.996,0.996,2.42,6.0,3.0,1.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,3.0,2.0
dialled,KRAS,100,45,9.391,0.04155,-0.0005,-0.01061,0.00578,,0.4911,23,0.5289,0.37,0.638,1.73,0.05,3.0,2.0
dialled,KRAS,100,45,9.391,0.18672,0.00655,-0.00396,0.01767,,0.5333,18,0.5608,0.776,0.982,1.73,0.2,3.0,2.0
dialled,KRAS,100,45,9.391,0.57744,0.00783,-0.00222,0.01811,,0.5689,18,0.5978,0.918,0.992,1.73,0.6,3.0,2.0
dialled,KRAS,100,45,9.391,1.95182,0.01338,0.00339,0.0416,,0.6156,13,0.6405,0.976,0.996,1.73,2.0,3.0,2.0
dialled,KRAS,100,45,9.391,5.88931,0.026,0.01529,0.05552,,0.6622,9,0.6888,0.994,0.994,1.73,6.0,3.0,2.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,2.0,0.0
dialled,KRAS,100,45,9.391,0.04421,0.02345,0.01137,0.02839,,0.5867,9,0.625,1.0,1.0,1.99,0.05,2.0,0.0
dialled,KRAS,100,45,9.391,0.19203,0.03654,0.02754,0.0439,,0.68,3,0.7746,1.0,1.0,1.99,0.2,2.0,0.0
dialled,KRAS,100,45,9.391,0.58665,0.06206,0.05078,0.06877,,0.68,3,0.8469,0.97,0.99,1.99,0.6,2.0,0.0
dialled,KRAS,100,45,9.391,1.96863,0.10429,0.08297,0.11909,0.094479,0.7889,0,0.8834,0.714,0.908,1.99,2.0,2.0,0.0
dialled,KRAS,100,45,9.391,5.91841,0.20844,0.18475,0.23236,0.208187,0.8422,0,0.9068,0.162,0.39,1.99,6.0,2.0,0.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,2.0,1.0
dialled,KRAS,100,45,9.391,0.04202,0.0073,-0.00205,0.02021,,0.5378,20,0.5691,0.852,0.976,1.78,0.05,2.0,1.0
dialled,KRAS,100,45,9.391,0.18765,0.02068,0.00952,0.03181,,0.6089,9,0.647,0.614,0.614,1.78,0.2,2.0,1.0
dialled,KRAS,100,45,9.391,0.57906,0.033,0.02344,0.05212,,0.6467,5,0.7155,1.0,1.0,1.78,0.6,2.0,1.0
dialled,KRAS,100,45,9.391,1.95478,0.06022,0.0501,0.09946,,0.7578,1,0.7795,0.998,1.0,1.78,2.0,2.0,1.0
dialled,KRAS,100,45,9.391,5.89442,0.12835,0.08171,0.21882,,0.8022,1,0.8209,1.0,1.0,1.78,6.0,2.0,1.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,2.0,2.0
dialled,KRAS,100,45,9.391,0.04075,-0.00238,-0.00975,0.0067,,0.4844,25,0.5253,0.222,0.474,1.45,0.05,2.0,2.0
dialled,KRAS,100,45,9.391,0.18511,0.00556,-0.00738,0.01442,,0.5133,21,0.5559,0.818,0.918,1.45,0.2,2.0,2.0
dialled,KRAS,100,45,9.391,0.57466,0.01111,0.00045,0.02083,,0.5533,15,0.5868,0.894,0.91,1.45,0.6,2.0,2.0
dialled,KRAS,100,45,9.391,1.94674,0.01375,0.00653,0.03363,,0.5933,11,0.6317,0.992,1.0,1.45,2.0,2.0,2.0
dialled,KRAS,100,45,9.391,5.8805,0.03054,0.01801,0.05813,,0.6333,12,0.6739,0.998,1.0,1.45,6.0,2.0,2.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,1.0,0.0
dialled,KRAS,100,45,9.391,0.04475,0.00726,-0.00112,0.01924,,0.5178,17,0.604,1.0,1.0,1.0,0.05,1.0,0.0
dialled,KRAS,100,45,9.391,0.19311,0.01251,0.00166,0.02525,,0.5644,14,0.7016,0.952,0.984,1.0,0.2,1.0,0.0
dialled,KRAS,100,45,9.391,0.58852,0.02202,0.0163,0.02761,,0.5444,8,0.7407,0.514,0.61,1.0,0.6,1.0,0.0
dialled,KRAS,100,45,9.391,1.97205,0.0322,0.02334,0.04186,,0.6111,6,0.7469,0.022,0.104,1.0,2.0,1.0,0.0
dialled,KRAS,100,45,9.391,5.92434,0.04868,0.03374,0.05972,,0.6422,3,0.7521,0.086,0.184,1.0,6.0,1.0,0.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,1.0,1.0
dialled,KRAS,100,45,9.391,0.04366,0.00596,0.00018,0.01506,,0.5178,16,0.5527,0.706,0.718,1.0,0.05,1.0,1.0
dialled,KRAS,100,45,9.391,0.19093,0.01598,0.00574,0.02551,,0.5822,12,0.618,0.996,1.0,1.0,0.2,1.0,1.0
dialled,KRAS,100,45,9.391,0.58475,0.02178,0.01453,0.02728,,0.5822,10,0.6726,0.992,1.0,1.0,0.6,1.0,1.0
dialled,KRAS,100,45,9.391,1.96516,0.02948,0.02261,0.04869,,0.6244,7,0.714,0.674,0.674,1.0,2.0,1.0,1.0
dialled,KRAS,100,45,9.391,5.91241,0.04702,0.03259,0.05865,,0.6556,5,0.7381,0.982,1.0,1.0,6.0,1.0,1.0
dialled,KRAS,100,45,9.391,-0.00482,-0.0094,-0.01907,-0.00344,,0.4178,32,0.4848,0.0,0.002,,0.0,1.0,2.0
dialled,KRAS,100,45,9.391,0.04308,-0.00292,-0.01086,0.01008,,0.4622,26,0.5161,0.13,0.416,1.0,0.05,1.0,2.0
dialled,KRAS,100,45,9.391,0.18977,0.00233,-0.00351,0.0105,,0.5111,19,0.5414,0.648,0.736,1.0,0.2,1.0,2.0
dialled,KRAS,100,45,9.391,0.58273,0.01043,0.00023,0.02041,,0.5333,16,0.572,0.7,0.772,1.0,0.6,1.0,2.0
dialled,KRAS,100,45,9.391,1.96147,0.01482,0.00479,0.03088,,0.5622,11,0.6123,0.89,1.0,1.0,2.0,1.0,2.0
dialled,KRAS,100,45,9.391,5.90601,0.02027,0.01436,0.03965,,0.5978,13,0.6484,0.988,0.994,1.0,6.0,1.0,2.0
