perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"DRAM2",True,False,False,-51.8085,1304.38
"DRAXIN",True,False,False,-73.7685,997.394
"DTD2",False,False,False,-177.084,473.673
"DTX1",False,False,False,-150.539,561.403
"DTX3",True,False,False,172.154,1044.83
"DUS4L",False,False,False,262.869,1593.22
"DUSP1",False,False,False,30.8781,804.475
"DUSP16",True,False,False,-75.1462,473.745
"DUSP22",False,False,False,-225.839,525.612
"DUSP23",False,False,False,-34.4551,884.779
"DUSP5",False,False,False,49.3864,1039.59
"DUSP9",False,False,False,-45.2225,828.908
"DUX4",False,False,False,-85.9444,615.384
"DUXA",False,False,False,-121.05,658.498
"DVL2",True,False,False,-80.753,950.65
"DYNC1LI2",False,False,False,92.1874,985.872
"DYNLL1",False,False,False,87.3647,695.242
"DYNLT1",False,False,False,122.522,1152.96
"DYNLT3",False,False,False,234.859,1484.21
"DYRK2",False,False,False,113.174,1503.37
"E2F3",False,False,False,-219.523,362.443
"E2F5",False,False,False,-131.705,602.42
"E2F7",True,False,False,130.352,1034.04
"EAF2",False,False,False,19.02,945.53
"EBAG9",False,False,False,-164.786,571.463
"EBF3",False,False,False,-198.308,335.865
"EBLN2",True,False,False,-243.196,329.905
"ECE2",False,False,False,-81.519,576.417
"ECEL1",False,False,False,-142.51,517.79
"ECH1",False,False,False,-30.3717,800.621
"ECI1",False,False,False,48.2006,1400.55
"ECI2",False,False,False,-43.2012,1103.14
"ECPAS",True,False,False,-288.488,390.163
"ECSCR",True,False,False,26.5897,979.482
"EDEM2",False,False,False,-94.4717,851.823
"EED",False,False,False,193.591,837.608
"EEF1AKMT2",False,False,False,58.0275,984.447
"EEF1AKMT3",True,False,False,-193.336,292.071
"EEF1B2",False,False,False,151.717,1494.85
"EEF2KMT",False,False,False,-74.3125,779.961
"EEIG1",True,False,False,94.6216,742.867
"EEIG2",False,False,False,-189.728,772.05
"EFNA3",True,False,False,29.6177,1143.19
"EFNA4",False,False,False,7.60517,556.119
"EFNB3",False,False,False,-150.276,416.778
"EFR3A",False,False,False,-54.4836,806.51
"EGFL7",False,False,False,81.74,1193.06
"EHD1",False,False,False,-103.871,536.206
"EHD2",False,False,False,299.692,2189.06
"EHD3",True,False,False,-47.0862,690.212
"EHF",False,False,False,113.219,1304.25
"EHMT1",False,False,False,-71.2723,464.115
"EI24",False,False,False,68.5765,762.177
"EID2",False,False,False,6.34335,627.575
"EID3",False,False,False,-115.232,685.029
"EIF2AK1",True,False,False,181.739,1889.41
"EIF2AK4",False,False,False,69.4831,1176.42
"EIF2D",False,False,False,217.252,1806.01
"EIF4EBP1",False,False,False,81.3655,1337.61
"ELAC1",False,False,False,42.263,541.726
"ELAVL1",False,False,False,63.216,943.259
"ELF3",False,False,False,-14.5505,633.836
"ELK3",False,False,False,76.8262,1219.79
"ELK4",False,False,False,73.2381,988.489
"ELL2",False,False,False,284.705,1560.59
"ELMO2",True,False,False,-188.436,458.253
"ELMOD2",False,False,False,228.028,1698.85
"ELOA",False,False,False,-161.129,450.6
"ELOVL5",False,False,False,-117.447,478.968
"ELOVL6",False,False,False,-60.3985,401.169
"ELP1",False,False,False,-192.27,410.356
"EMB",False,False,False,96.4372,1127.48
"EMC7",True,False,False,25.6613,1079.94
"EMC8",False,False,False,66.4833,1364.75
"EMC9",False,False,False,38.051,1290.14
"EMD",True,False,False,208.651,1291.11
"EMILIN3",False,False,False,-254.349,445.724
"EMSY",True,False,False,660.209,1541.53
"ENAH",False,False,False,133.556,825.23
"ENDOV",True,False,False,-61.6087,541.125
"ENKD1",False,False,False,-14.8326,706.809
"ENO1",True,False,False,27.6415,732.106
"ENO2",False,False,False,-113.432,567.333
"ENO3",True,False,False,-173.17,884.005
"ENOPH1",False,False,False,293.912,1651.57
"ENPP4",False,False,False,-144.949,575.669
"ENTPD2",False,False,False,-164.047,507.112
"ENTPD4",False,False,False,106.07,1133.69
"ENTR1",False,False,False,-66.7103,1113.07
"EOMES",True,False,False,3.58493,1048.4
"EPB41L5",False,False,False,-174.303,500.736
"EPC1",True,False,False,92.5701,840.495
"EPC2",True,False,False,-59.8651,990.752
"EPHA2",True,False,False,-240.388,386.921
"EPHB6",False,False,False,59.7767,664.811
"EPHX1",False,False,False,30.8298,710.306
"EPM2AIP1",True,False,False,-141.515,836.12
"ERAL1",True,False,False,783.391,3263.62
"ERBB4",True,False,False,207.589,1482.35
"ERCC5",False,False,False,-72.8374,721.204
"ERCC6L2",False,False,False,-140.711,633.884
"ERCC8",False,False,False,-62.0819,626.826
"ERF",True,False,False,2.0173,931.428
"ERG",False,False,False,-55.4935,789.177
"ERG28",False,False,False,127.461,1092.39
"ERGIC3",False,False,False,45.9967,1060.31
"ERI2",False,False,False,-113.467,655.13
"ERLIN1",False,False,False,31.3461,1248.71
"ERMP1",True,False,False,-151.457,600.219
"ERO1A",True,False,False,40.8398,1304.63
"ERV3-1",False,False,False,90.0105,1105
"ERVK3-1",True,False,False,-35.5939,1039.78
"ERVMER34-1",True,False,False,-158.716,652.122
"ESRP2",False,False,False,-19.0897,618.459
"ESYT2",False,False,False,-2.02028,1005.66
"ETNK1",False,False,False,-17.8629,1133.46
"ETNK2",False,False,False,-73.4085,1021.39
"ETS1",False,False,False,17.1742,619.563
"EVA1B",False,False,False,87.2731,782.967
"EVI5L",False,False,False,-10.5211,996.062
"EVX2",False,False,False,-129.238,290.432
"EXOG",True,False,False,-49.2169,635.021
"EYA2",False,False,False,318.497,2183.36
"EYA4",False,False,False,-122.492,790.278
"F2R",True,False,False,-42.4501,551.885
"FAAH",False,False,False,-69.9669,890.109
"FAAP100",True,False,False,-163.336,831.318
"FABP5",False,False,False,498.5,1854.49
"FADS1",False,False,False,116.864,1372.54
"FAM104A",False,False,False,66.7928,829.224
"FAM120B",False,False,False,-84.9459,476.683
"FAM131A",False,False,False,205.325,919.838
"FAM136A",False,False,False,187.628,1515.58
"FAM167B",True,False,False,492.049,2907.14
"FAM170A",True,False,False,244.176,1423.17
"FAM193A",False,False,False,-176.866,417.279
"FAM199X",True,False,False,25.8991,875.365
"FAM200B",True,False,False,-57.9948,629.644
"FAM20B",False,False,False,11.7062,1018.6
"FAM216A",False,False,False,478.314,2904.45
"FAM219B",False,False,False,205.6,1212.77
"FAM221A",False,False,False,-131.374,490.456
"FAM3A",False,False,False,-153.253,598.518
"FAM43B",True,False,False,-48.9247,1003.76
"FAM50B",False,False,False,-120.441,652.61
"FAM72A",True,False,False,-189.613,457.312
"FAM76B",False,False,False,-213.018,359.949
"FAM83F",False,False,False,-199.452,291.892
"FAM86B1",True,False,False,43.6582,555.351
"FAM89B",False,False,False,299.904,1271.46
"FAM98C",False,False,False,-57.8295,664.963
"FANCG",False,False,False,-42.8232,773.523
"FARP1",False,False,False,-153.378,636.402
"FARS2",False,False,False,268.328,1529.27
"FASTKD3",False,False,False,199.14,858.482
"FBLIM1",False,False,False,55.2852,834.062
"FBLN2",False,False,False,129.52,384.946
"FBXL14",True,False,False,-81.7299,607.753
"FBXL3",False,False,False,388.481,1734.63
"FBXL6",False,False,False,-121.887,551.788
"FBXO31",False,False,False,-86.3663,461.924
"FBXO46",False,False,False,-51.7024,673.523
"FBXO7",True,False,False,445.855,1249.02
"FBXW11",False,False,False,193.047,1755.08
"FBXW9",False,False,False,-15.5801,1078.49
"FCHSD1",False,False,False,129.125,1748.06
"FDX1",False,False,False,109.909,1148.16
"FDXACB1",False,False,False,204.927,1232.85
"FEM1C",False,False,False,-128.943,684.988
"FEN1",False,False,False,333.751,894.766
"FERMT2",False,False,False,207.25,1831.24
"FEV",False,False,False,412.548,2382.58
"FEZF2",False,False,False,38.721,921.329
"FGF2",False,False,False,-286.472,248.925
"FGF21",True,False,False,-269.376,196.424
"FGFR3",False,False,False,198.149,1780.03
"FGFR4",False,False,False,26.2978,605.773
"FGFRL1",True,False,False,-98.4984,437.467
"FH",False,False,False,-81.5396,704.575
"FHDC1",True,False,False,-51.9003,661.761
"FHIP1B",False,False,False,52.1362,1029.68
"FHL3",False,False,False,113.37,1202.93
"FKBP14",True,False,False,-48.697,1257.68
"FKBP15",False,False,False,24.9924,1240.03
"FKBP2",False,False,False,-122.841,470.316
"FKBP4",False,False,False,137.443,1447
"FKBP7",True,False,False,-89.0378,513.401
"FKRP",False,False,False,34.8261,885.709
"FLNC",True,False,False,-235.499,479.879
"FLOT2",False,False,False,-106.276,830.933
"FLT4",True,False,False,-78.6316,596.393
"FLYWCH2",True,False,False,-181.049,390.502
"FN3K",True,False,False,-272.189,243.311
"FNDC10",False,False,False,-87.5216,1181.35
"FOS",False,False,False,-50.5174,443.334
"FOSL1",False,False,False,138.523,1305.65
"FOXB1",True,False,False,197.957,690.311
"FOXB2",False,False,False,329.551,1694.31
"FOXD2",True,False,False,-38.4728,1097.18
"FOXD4",False,False,False,-115.844,828.669
"FOXD4L3",False,False,False,9.84286,870.597
"FOXD4L4",False,False,False,467.141,2029.55
"FOXD4L5",True,False,False,306.294,1849.92
"FOXI1",False,False,False,-19.0911,685.507
"FOXI2",False,False,False,-166.479,275.155
"FOXJ2",False,False,False,-65.5056,916.615
"FOXK2",False,False,False,-29.4677,788.16
"FOXL2NB",False,False,False,252.195,1207.7
"FOXL3",False,False,False,-74.8808,665.077
"FOXN1",False,False,False,54.51,1547.15
"FOXN2",False,False,False,26.7335,864.085
"FOXO1",False,False,False,37.5414,1161.97
"FOXO6",False,False,False,296.842,2094.21
"FOXP1",True,False,False,54.5786,817.929
"FOXP4",False,False,False,244.065,1695.84
"FOXRED2",False,False,False,-46.6951,1011.3
"FSCN1",True,False,False,-210.132,452.495
"FST",False,False,False,151.582,1823.64
"FSTL1",True,False,False,40.3094,1394.46
"FTH1",False,False,False,73.7053,1381.78
"FTSJ1",True,False,False,-169.241,365.025
"FUOM",False,False,False,-0.743611,767.158
"FUS",True,False,False,-137.328,556.96
"FUT10",False,False,False,-82.2102,614.392
"FXR1",True,False,False,-89.3507,778.871
"FXR2",True,False,False,84.5812,940.634
"FXYD1",False,False,False,158.912,641.691
"FXYD5",False,False,False,-24.0022,987.933
"FXYD6",False,False,False,-132.373,677.622
"FZD2",True,False,False,-214.725,408.56
"FZD9",True,False,False,92.6993,668.966
"G3BP2",False,False,False,60.7014,938.484
"GABPB1",False,False,False,-53.7863,556.139
"GABRE",False,False,False,-140.175,636.74
"GABRG1",False,False,False,-0.245237,566.557
"GADD45B",False,False,False,-194.434,622.868
"GAL3ST3",True,False,False,80.9245,1071.34
"GALK1",True,False,False,126.868,893.164
"GALNT11",True,False,False,-2.96922,792.479
"GALNT12",False,False,False,42.8956,953.318
"GALNT2",False,False,False,7.7734,661.225
"GALNT7",False,False,False,-154.342,420.319
"GAMT",True,False,False,-228.046,290.594
"GARIN5A",True,False,False,-142.484,451.087
"GAS1",True,False,False,-15.6046,815.217
"GAS8",True,False,False,-279.14,412.013
"GATA1",True,False,False,-72.9079,756.274
"GATA3",False,False,False,52.1963,962.679
"GATA4",False,False,False,-61.9432,583.925
"GATAD2A",False,False,False,66.8746,993.351
"GATB",True,False,False,127.012,1110.98
"GATD1",False,False,False,84.3628,1016.38
"GBX1",True,False,False,84.4073,1594.3
"GCC1",False,False,False,55.9066,1199.01
"GCLC",False,False,False,-142.687,981.776
"GCLM",False,False,False,-59.15,646.299
"GCM2",False,False,False,15.8268,853.575
"GCSAM",True,False,False,-50.2978,1448.02
"GEMIN4",False,False,False,183.271,861.418
"GET4",False,False,False,-46.6423,827.306
"GFER",False,False,False,170.113,2438.12
"GFPT1",False,False,False,82.2659,1206.34
"GFUS",False,False,False,-205.505,322.46
"GGA2",False,False,False,90.2516,1443.27
"GIGYF1",True,False,False,365.724,771.134
"GINM1",False,False,False,-30.8001,737.573
"GIPC1",True,False,False,-2.80096,920.311
"GJA1",False,False,False,316.301,1552.4
"GJB3",True,False,False,-130.002,295.716
"GJB5",False,False,False,-246.083,818.574
"GK3",False,False,False,-65.8539,1221.91
"GLA",True,False,False,-298.877,209.263
"GLG1",False,False,False,299.038,1322.16
"GLI1",False,False,False,85.0518,1138.24
"GLI4",True,False,False,82.1194,823.778
"GLIS1",False,False,False,-39.7597,842.163
"GLIS2",True,False,False,-62.2499,857.783
"GLMP",False,False,False,-59.1193,450.989
"GLRX5",True,False,False,108.934,1162.96
"GLT8D1",False,False,False,283.332,1701.21
"GLTP",False,False,False,-69.2548,502.169
"GLYCTK",False,False,False,403.204,1743.07
"GLYR1",False,False,False,-22.8558,783.29
"GMCL1",False,False,False,-45.7741,809.973
"GMCL2",False,False,False,42.281,1023.12
"GMEB1",False,False,False,-84.6428,834.351
"GMPPA",False,False,False,-65.2693,782.659
"GMPPB",False,False,False,-184.697,369.642
"GMPS",True,False,False,-265.932,236.157
"GNA13",False,False,False,-197.822,361.229
"GNAI2",False,False,False,102.125,1214.67
"GNAZ",True,False,False,-21.6701,951.069
"GNB1",False,False,False,203.56,1249.94
"GNB2",False,False,False,112.692,776.402
"GNB3",False,False,False,-50.8949,744.623
"GNB5",False,False,False,-101.464,1025.28
"GNG11",True,False,False,-283.685,373.134
"GNG13",False,False,False,-115.679,454.021
"GNG14",True,False,False,-47.6665,877.589
"GNG2",False,False,False,-179.401,549.291
"GNG4",False,False,False,-237.812,444.028
"GNMT",False,False,False,133.419,835.635
"GNPDA1",False,False,False,-8.44651,647.311
"GNRH1",False,False,False,-209.789,335.789
"GOLGA2",True,False,False,-178.138,465.702
"GOLGA6A",False,False,False,-24.3521,486.29
"GOLGA8B",True,False,False,-173.37,618.653
"GOLM2",False,False,False,95.3368,834.164
"GOLPH3",False,False,False,-77.667,766.71
"GON7",False,False,False,88.5712,1169.97
"GOPC",True,False,False,39.4192,717.884
"GORASP1",False,False,False,266.576,1193.82
"GOT1",False,False,False,31.5919,800.661
"GPAA1",False,False,False,-273.535,339.615
"GPAT4",False,False,False,-136.981,366.716
"GPATCH3",False,False,False,-28.7138,904.246
"GPBP1",False,False,False,6.4974,581.912
"GPBP1L1",False,False,False,-76.9416,670.392
"GPC2",False,False,False,57.4411,2084.54
"GPD2",True,False,False,-206.279,274.489
"GPM6B",False,False,False,-169.9,682.788
"GPR107",False,False,False,67.0893,930.579
"GPR137",False,False,False,49.1046,1080.76
"GPR143",True,False,False,-166.854,441.684
"GPR162",True,False,False,-15.6072,802.444
"GPR176",False,False,False,-64.9728,755.075
"GPR37",False,False,False,71.9417,657.233
"GPR62",False,False,False,-18.7753,473.566
"GPR75",False,False,False,-171.207,627.526
"GPR89A",True,False,False,-152.256,631.428
"GPRC5B",False,False,False,109.14,1146.02
"GPRIN1",False,False,False,-205.382,315.679
"GPRIN2",False,False,False,105.592,1430.02
"GPSM1",False,False,False,159.64,1041.94
"GPT2",False,False,False,299.882,1993.6
"GPX8",True,False,False,183.603,1804.45
"GRB10",True,False,False,-99.6561,457.528
"GRHPR",False,False,False,226.44,2772.64
"GRIPAP1",False,False,False,35.9507,1345.99
"GRK6",False,False,False,8.43596,1424.57
"GRM4",False,False,False,-88.8969,693.146
"GRPEL2",True,False,False,356.772,1702.92
"GSE1",False,False,False,-204.927,298.397
"GSKIP",False,False,False,105.884,790.744
"GSN",True,False,False,-207.584,260.129
"GSPT2",False,False,False,194.738,1417.33
"GSR",True,False,False,82.8869,1087.72
"GSTK1",False,False,False,-91.4078,648.39
"GSTP1",False,False,False,476.021,1753.47
"GSX1",True,False,False,-18.0478,945.704
"GTF2A1L",False,False,False,-188.217,287.861
"GTF3C4",False,False,False,28.4879,525.09
"GTF3C5",False,False,False,-117.462,354.855
"GTPBP1",False,False,False,433.092,2215.96
"GTPBP2",True,False,False,67.8209,1372.38
"GUCD1",True,False,False,18.973,958.146
"GUSB",False,False,False,162.348,1145.84
"GYS1",False,False,False,181.03,966.114
"GZF1",False,False,False,-238.286,379.018
"H1-0",False,False,False,76.7307,1245.24
"H1-3",False,False,False,40.364,941.628
"H2AB1",True,False,False,-296.192,327.204
"H2AB2",False,False,False,-170.094,541.542
"H2AC16",False,False,False,-73.3552,595.771
"H2AC17",False,False,False,201.513,1210.1
"H2AC19",False,False,False,170.491,866.761
"H2AC7",True,False,False,-143.624,628.722
"H2AC8",False,False,False,22.595,1133.1
"H2BC13",False,False,False,-130.139,595.723
"H2BC17",True,False,False,-157.033,511.405
"H2BC18",False,False,False,122.034,642.102
"H2BC3",False,False,False,-20.6865,981.643
"H2BC5",False,False,False,-81.5643,540.197
"H2BC7",False,False,False,51.3142,799.686
"H2BK1",True,False,False,-131.416,549.864
"H3-3B",True,False,False,-17.8187,749.994
"H3C10",False,False,False,-74.6383,537.818
"H3C13",False,False,False,-31.9799,617.932
"H3C2",True,False,False,-175.664,531.695
"H3C8",True,False,False,-172.463,566.328
"H4C12",False,False,False,63.0905,686.089
"H4C16",False,False,False,-81.4347,645.004
"H4C5",False,False,False,17.6511,1405.7
"H4C6",False,False,False,-115.832,753.128
"H4C7",False,False,False,-97.2299,844.178
"H4C8",False,False,False,-31.4781,974.65
"HAGH",False,False,False,95.8817,829.277
"HAGHL",False,False,False,125.857,1249.43
"HAND2",True,False,False,-3.9315,698.143
"HAPLN4",False,False,False,199.526,1248.57
"HARBI1",False,False,False,57.057,1301.11
"HBP1",True,False,False,-126.522,687.957
"HCCS",True,False,False,454.31,890.333
"HCN2",False,False,False,-121.422,502.957
"HDAC11",False,False,False,6.99654,552.946
"HDAC5",False,False,False,121.778,1029.77
"HDAC7",False,False,False,-6.73367,736.353
"HDAC9",False,False,False,27.2992,589.187
"HDDC3",False,False,False,180.533,1297.93
"HDGFL1",False,False,False,-64.4079,1059.86
"HDHD2",True,False,False,23.195,984.678
"HDHD3",False,False,False,-123.479,459.091
"HDHD5",False,False,False,318.846,1384.71
"HDX",False,False,False,-44.7616,754.697
"HEATR3",False,False,False,24.2033,776.676
"HEBP2",True,False,False,-61.3936,1236.94
"HECTD1",False,False,False,-15.0685,602.258
"HEG1",True,False,False,-267.782,377.336
"HELB",False,False,False,115.19,648.675
"HELQ",False,False,False,76.7704,576.696
"HELT",False,False,False,55.1223,1145.88
"HES3",True,False,False,111.117,813.987
"HEXB",False,False,False,156.761,1102.9
"HEXD",True,False,False,77.3381,1730.9
"HEXIM1",False,False,False,257.639,1396.75
"HEY1",True,False,False,-88.0935,811.164
"HHEX",False,False,False,110.556,637.187
"HIBADH",False,False,False,-10.071,723.386
"HIC1",False,False,False,7.18996,704.258
"HID1",True,False,False,-264.754,289.761
"HIF3A",False,False,False,-34.8255,703.293
"HIRIP3",False,False,False,59.2592,1284.06
"HIVEP1",False,False,False,362.14,1521.46
"HIVEP2",False,False,False,295.692,2431.55
"HLA-C",True,False,False,-76.0172,833.362
"HLA-DOA",False,False,False,-62.4343,1242.74
"HMBOX1",True,False,False,-142.316,447.887
"HMCES",False,False,False,-104.39,336.442
"HMCN2",True,False,False,65.3193,942.737
"HMGA2",False,False,False,3.72245,987.577
"HMGB1",False,False,False,-37.7283,1135.17
"HMGB1P1",False,False,False,59.0876,1252.65
"HMGB2",True,False,False,-174.549,318.72
"HMGB3",True,False,False,-41.1331,674.146
"HMGN1",False,False,False,-104.091,519.218
"HMGN2",False,False,False,-222.898,696.164
"HMGXB3",True,False,False,-18.3218,772.445
"HMOX1",False,False,False,-146.287,1195.04
"HMOX2",False,False,False,28.4774,1317.74
"HMX1",False,False,False,270.46,1492.82
"HMX2",False,False,False,124.563,812.169
"HMX3",False,False,False,-104.68,615.894
"HNF1B",False,False,False,-155.102,803.951
"HNF4A",False,False,False,242.156,1587.01
"HNF4G",False,False,False,-199.336,620.858
"HNMT",False,False,False,172.387,943.093
"HNRNPA1L2",False,False,False,111.716,1066.62
"HNRNPA3",False,False,False,45.6632,939.651
"HNRNPDL",False,False,False,-86.634,465.18
"HNRNPLL",False,False,False,196.311,642.226
"HOMER3",False,False,False,162.288,890.783
"HOMEZ",False,False,False,-47.0035,835.593
"HOOK1",True,False,False,-142.986,693.728
"HOOK2",False,False,False,-242.193,439.208
"HOXA10",False,False,False,61.2064,1471.43
"HOXA11",False,False,False,-149.964,457.705
"HOXA4",False,False,False,-179.976,353.265
"HOXA7",False,False,False,-124.26,837.865
"HOXB2",False,False,False,-20.8075,644.357
"HOXC10",False,False,False,61.0572,894.046
"HOXD11",False,False,False,-15.1852,477.522
"HOXD12",False,False,False,-78.8621,610.2
"HPDL",True,False,False,179.635,1130.26
"HPRT1",True,False,False,-152.731,470.557
"HPS4",True,False,False,167.76,1263.63
"HPS6",False,False,False,61.9081,747.49
"HR",False,False,False,-76.8966,434.761
"HRAS",False,False,False,-71.2288,1171.74
"HSD17B4",False,False,False,21.8527,1282.93
"HSDL1",False,False,False,-27.8886,1258.69
"HSFX1",False,False,False,149.167,833.088
"HSFX4",True,False,False,293.11,1248.05
"HSFY1",False,False,False,-169.365,367.206
"HSFY2",True,False,False,-152.225,416.489
"HSP90AA1",False,False,False,-37.6858,809.695
"HSPA14",False,False,False,-4.84431,826.716
"HSPA1A",False,False,False,32.7678,1093.97
"HSPA1B",True,False,False,321.729,2133.88
"HSPB2",False,False,False,-64.8927,581.392
"HSPG2",True,False,False,376.756,1576.03
"HSPH1",True,False,False,-137.362,462.751
"HTATIP2",False,False,False,160.106,1099.49
"HTR7",False,False,False,-170.059,655.915
"HTRA1",False,False,False,-257.031,345.936
"HTRA3",False,False,False,257.665,1373.32
"HUS1B",False,False,False,-274.129,235.389
"HYAL1",False,False,False,-7.47345,1222.3
"HYAL2",False,False,False,15.5446,1146.67
"HYCC1",False,False,False,279.873,2105.39
"ICAM1",False,False,False,-182.467,896.875
"ICMT",False,False,False,-98.469,535.182
"IDE",False,False,False,-130.933,799.231
"IDH3B",False,False,False,-171.826,377.133
"IER2",False,False,False,365.846,1271.72
"IER3IP1",False,False,False,129.161,1468.84
"IFFO2",False,False,False,459.029,1335.22
"IFI30",False,False,False,39.8925,847.846
"IFNGR1",False,False,False,115.757,939.726
"IFRD2",True,False,False,75.112,990.621
"IFT25",True,False,False,-62.7987,857.668
"IFT27",False,False,False,-105.941,641.738
"IGF1R",False,False,False,-74.1131,625.465
"IGFBP2",False,False,False,51.2482,1374.13
"IGFBP5",False,False,False,-123.943,462.559
"IGFBP6",True,False,False,493.282,2306.23
"IGHMBP2",False,False,False,231.603,990.15
"IGSF9",False,False,False,-28.8005,603.683
"IKBIP",True,False,False,127.33,1141.17
"IKZF4",False,False,False,111.833,834.614
"IL11",False,False,False,-163.114,742.667
"IL17C",False,False,False,-101.8,904.505
"IL17RA",True,False,False,-100.801,633.223
"IL17RB",True,False,False,-48.0259,692.842
"IL17RD",True,False,False,-81.7167,433.355
"IL18",True,False,False,118.738,1027.1
"IL4R",False,False,False,178.422,1513.53
"IMPDH2",False,False,False,-1.34596,921.706
"INA",False,False,False,-125.871,631.333
"INF2",False,False,False,96.6582,1153.94
"INHBE",False,False,False,14.8433,1368.4
"INO80C",False,False,False,-22.7253,1005.18
"INO80E",False,False,False,-41.8543,923.845
"INPP5B",True,False,False,-243.114,317.315
"INPP5E",False,False,False,-171.639,725.3
"INPP5J",False,False,False,-141.746,927.087
"INTS6",True,False,False,-221.384,323.254
"IP6K1",False,False,False,-182.169,402.619
"IPO5",True,False,False,-52.1814,712.728
"IPO9",False,False,False,-54.0265,1075.21
"IQCB1",True,False,False,-48.6059,978.248
"IQCC",True,False,False,186.359,1218.13
"IQSEC2",True,False,False,95.5556,1938.61
"IRAK1",True,False,False,279.545,2224.75
"IRAK4",False,False,False,-163.341,792.111
"IRF1",False,False,False,212.011,1349.05
"IRF2",True,False,False,-3.52364,751.617
"IRF3",False,False,False,98.0451,937.127
"IRF5",True,False,False,62.416,1282.21
"IRF7",True,False,False,-119.346,829.955
"IRGQ",False,False,False,-102.319,632.401
"IRX1",False,False,False,-181.568,660.224
"IRX4",False,False,False,-60.9315,746.465
"IRX5",False,False,False,-90.3451,380.718
"ISG20",True,False,False,-136.239,563.478
"ISL1",False,False,False,90.2876,1051.73
"ISL2",True,False,False,-178.093,235.012
"ISOC1",False,False,False,-24.3176,710.317
"ITGA2B",False,False,False,67.8563,1373.71
"ITGA3",False,False,False,255.489,986.597
"ITGA7",False,False,False,-6.47041,500.602
"ITGB3BP",True,False,False,-105.778,1094.45
"ITGB4",False,False,False,-9.75968,526.674
"ITM2A",False,False,False,-65.0578,1264.2
"ITM2B",False,False,False,-85.3929,309.083
"ITM2C",False,False,False,-192.21,303.351
"IVNS1ABP",False,False,False,-93.0408,637.779
"IZUMO4",True,False,False,-187.611,628.735
"JADE3",True,False,False,-26.4066,1000.27
"JAGN1",False,False,False,-86.9919,479.444
"JAK3",False,False,False,70.4808,1264.98
"JMJD7",False,False,False,-76.8399,961.218
"JOSD2",True,False,False,-9.60773,1006.54
"JPT2",False,False,False,0.552057,491.32
"JTB",False,False,False,284.503,1102.61
"JUP",False,False,False,70.1282,1291.23
"KAT6B",True,False,False,-79.0737,822.246
"KBTBD7",False,False,False,164.69,1180.39
"KBTBD8",True,False,False,-114.974,771.783
"KCNA6",False,False,False,-26.1264,707.891
"KCNC4",True,False,False,-230.257,249.993
"KCNE3",False,False,False,164.319,1562.62
"KCNG1",False,False,False,-48.3049,1158.77
"KCNIP3",True,False,False,62.4903,801.189
"KCNK6",True,False,False,122.948,920.082
"KCTD15",False,False,False,31.2676,878.631
"KCTD19",False,False,False,-65.6114,450.507
"KCTD5",True,False,False,-107.984,811.539
"KDELR1",False,False,False,221.192,927.395
"KDM2A",True,False,False,152.07,666.246
"KDM2B",True,False,False,-85.8616,513.012
"KDM3A",True,False,False,120.748,864.313
"KDM3B",False,False,False,28.0996,1156.02
"KDM4B",False,False,False,-58.3807,649.246
"KDM4F",False,False,False,-177.31,732.187
"KDM5D",True,False,False,213.253,1161.91
"KDM7A",False,False,False,235.526,1846.21
"KHNYN",False,False,False,-58.0931,803.693
"KHSRP",False,False,False,194.709,1026.32
"KIAA1191",False,False,False,149.818,784.665
"KIAA2013",False,False,False,393.821,1856.6
"KIF11",False,False,False,295.638,2170.08
"KIF17",True,False,False,-213.283,452.868
"KIF1B",False,False,False,-109.998,1113.88
"KIF1C",False,False,False,-190.546,577.144
"KIF3B",False,False,False,260.77,1201.59
"KIF4B",False,False,False,124.623,948.557
"KIF5B",False,False,False,-4.03049,847.245
"KIF5C",False,False,False,11.4284,988.418
"KIF7",False,False,False,-17.3332,654.028
"KIRREL2",True,False,False,30.1665,1268.24
"KISS1R",False,False,False,-201.284,607.393
"KIT",False,False,False,-184.101,437.32
"KIZ",True,False,False,-215.882,544.196
"KLC1",True,False,False,-50.5113,1000.82
"KLF1",False,False,False,-47.6809,729.472
"KLF10",False,False,False,-113.609,779.417
"KLF4",True,False,False,270.475,1905.19
"KLF5",False,False,False,-22.9125,823.5
"KLHDC2",False,False,False,672.073,2849.99
"KLHDC3",False,False,False,141.998,1277.95
"KLHDC7A",False,False,False,-64.2368,603.407
"KLHDC8B",False,False,False,-112.974,837.824
"KLHL25",False,False,False,261.746,1993.66
"KLHL31",False,False,False,66.7109,1036.1
"KLHL9",True,False,False,-10.6562,541.217
"KLK6",True,False,False,-133.227,379.22
"KLLN",False,False,False,-66.4594,728.82
"KLRG1",False,False,False,-20.4429,576.164
"KMT2A",False,False,False,-97.2378,833.564
"KMT2B",False,False,False,110.066,997.618
"KMT2D",True,False,False,-82.9435,341.823
"KPNA3",False,False,False,-80.265,618.143
"KRBA1",False,False,False,121.674,953.356
"KREMEN2",False,False,False,-97.4274,469.921
"KRT19",False,False,False,121.911,1404.07
"KSR1",False,False,False,-91.5626,477.005
"KTN1",True,False,False,-215.019,620.368
"L2HGDH",False,False,False,-121.476,895.813
"L3MBTL2",False,False,False,-120.359,609.377
"LAMA5",False,False,False,-199.304,384.755
"LAMB2",True,False,False,-186.482,675.494
